	Alive_mice	Unborn_mice
443	43	14
444	43	14
445	43	14
446	42	13
447	42	11
448	42	12
449	42	12
450	42	12
451	44	10
452	44	12
453	44	12
454	43	11
455	41	10
456	41	10
457	41	10
458	41	10
459	41	10
460	41	10
461	41	10
462	41	10
463	41	10
464	41	10
465	41	10
466	41	10
467	41	10
468	39	8
469	39	8
470	39	8
471	38	7
472	38	7
473	39	6
474	39	7
475	39	7
476	39	7
477	39	7
478	39	7
479	40	6
480	40	7
481	40	7
482	40	7
483	40	7
484	40	7
485	40	7
486	40	7
487	40	7
488	40	7
489	40	7
490	39	6
491	39	6
492	39	6
493	39	6
494	39	6
495	39	6
496	39	6
497	38	6
498	38	6
499	38	6
500	38	6
501	38	6
502	38	7
503	37	7
504	37	8
505	37	8
506	37	8
507	37	8
508	37	8
509	37	8
510	37	12
511	37	12
512	37	13
513	37	13
514	37	13
515	38	12
516	38	13
517	37	12
518	36	12
519	36	12
520	36	12
521	36	12
522	35	12
523	35	12
524	35	13
525	35	13
526	35	13
527	35	13
528	35	14
529	35	13
530	34	13
531	34	13
532	34	13
533	34	13
534	34	14
535	33	13
536	33	14
537	33	14
538	32	13
539	32	13
540	32	13
541	32	13
542	31	12
543	31	12
544	30	12
545	30	12
546	30	12
547	30	12
548	30	12
549	30	12
550	30	12
551	30	12
552	30	12
553	30	12
554	30	12
555	30	12
556	30	12
557	30	12
558	30	15
559	30	15
560	30	15
561	30	15
562	30	15
563	30	15
564	30	15
565	30	15
566	30	15
567	30	15
568	30	16
569	30	16
570	28	15
571	28	15
572	28	15
573	28	15
574	28	15
575	28	15
576	28	15
577	28	15
578	28	15
579	28	15
580	28	16
581	27	15
582	25	14
583	25	14
584	25	15
585	25	15
586	25	15
587	25	15
588	25	15
589	25	15
590	25	15
591	25	15
592	25	15
593	25	15
594	25	16
595	25	16
596	24	15
597	24	15
598	23	14
599	23	14
600	23	14
601	23	14
602	23	14
603	23	14
604	23	14
605	23	14
606	23	14
607	22	14
608	22	14
609	22	14
610	22	14
611	22	14
612	22	14
613	22	14
614	21	13
615	21	13
616	21	13
617	21	13
618	21	13
619	24	10
620	24	14
621	24	14
622	24	15
623	24	15
624	24	15
625	24	15
626	24	15
627	23	15
628	23	16
629	23	16
630	23	16
631	23	16
632	23	16
633	23	16
634	23	16
635	24	15
636	24	16
637	24	16
638	24	16
639	25	15
640	25	16
641	25	16
642	25	16
643	24	16
644	24	16
645	24	16
646	24	16
647	24	16
648	24	16
649	24	16
650	24	16
651	24	16
652	22	15
653	22	15
654	22	15
655	22	15
656	22	15
657	22	15
658	22	15
659	22	15
660	22	15
661	22	15
662	21	14
663	21	14
664	20	13
665	20	13
666	20	13
667	20	11
668	20	12
669	20	12
670	20	12
671	20	12
672	20	12
673	20	12
674	20	12
675	20	12
676	20	12
677	19	11
678	19	11
679	19	11
680	18	10
681	18	10
682	18	10
683	18	10
684	18	10
685	18	10
686	18	10
687	18	10
688	18	10
689	18	10
690	18	10
691	18	10
692	18	10
693	18	10
694	18	10
695	18	10
696	18	10
697	17	9
698	17	9
699	17	9
700	17	9
701	17	9
702	17	9
703	17	9
704	17	9
705	17	9
706	17	9
707	17	9
708	17	9
709	17	9
710	17	9
711	17	9
712	17	9
713	17	9
714	17	9
715	17	9
716	17	10
717	16	9
718	16	9
719	16	9
720	16	9
721	16	9
722	16	9
723	16	9
724	16	9
725	16	9
726	16	9
727	16	9
728	16	9
729	17	8
730	17	10
731	17	10
732	17	10
733	17	10
734	17	10
735	17	10
736	17	10
737	17	10
738	17	10
739	18	9
740	18	10
741	18	10
742	18	10
743	18	10
744	18	10
745	18	10
746	18	10
747	18	10
748	18	10
749	19	9
750	19	10
751	19	10
752	19	10
753	20	9
754	20	10
755	20	10
756	20	10
757	20	10
758	20	10
759	20	10
760	20	10
761	20	10
762	20	10
763	21	9
764	21	10
765	21	10
766	21	10
767	22	9
768	22	10
769	22	10
770	22	10
771	22	10
772	22	10
773	21	9
774	21	9
775	21	9
776	21	9
777	21	9
778	21	9
779	21	9
780	21	9
781	21	9
782	21	9
783	21	9
784	21	9
785	21	9
786	21	9
787	21	9
788	21	9
789	20	8
790	20	8
791	20	8
792	20	8
793	20	8
794	20	8
795	20	8
796	20	8
797	20	8
798	19	7
799	19	7
800	19	7
801	19	7
802	19	7
803	19	7
804	18	6
805	18	6
806	17	5
807	16	5
808	16	5
809	16	5
810	16	5
811	15	4
812	14	3
813	14	3
814	14	3
815	14	3
816	14	3
817	14	3
818	14	3
819	14	3
820	14	6
821	14	6
822	14	6
823	14	6
824	14	6
825	14	6
826	14	6
827	14	6
828	14	6
829	14	6
830	14	6
831	14	6
832	14	6
833	14	6
834	14	6
835	14	6
836	14	7
837	14	7
838	13	7
839	14	6
840	14	8
841	14	8
842	14	8
843	14	8
844	14	8
845	14	8
846	14	8
847	14	8
848	14	8
849	14	8
850	14	8
851	14	8
852	14	8
853	14	8
854	14	8
855	14	8
856	14	8
857	14	8
858	14	8
859	13	7
860	13	7
861	13	7
862	13	7
863	13	7
864	13	7
865	13	7
866	13	7
867	13	7
868	13	8
869	12	7
870	12	7
871	13	6
872	13	7
873	13	7
874	13	7
875	12	7
876	12	7
877	12	7
878	12	7
879	12	7
880	12	7
881	11	6
882	11	6
883	11	6
884	11	6
885	11	6
886	11	6
887	11	6
888	11	6
889	11	6
890	11	6
891	11	6
892	11	6
893	11	6
894	11	6
895	11	6
896	11	6
897	11	6
898	11	6
899	11	6
900	11	6
901	11	6
902	11	6
903	11	6
904	11	6
905	10	6
906	10	6
907	10	6
908	10	6
909	10	6
910	10	6
911	10	6
912	10	6
913	10	6
914	10	6
915	10	6
916	10	6
917	10	6
918	10	6
919	10	6
920	10	6
921	10	6
922	10	6
923	10	6
924	10	6
925	10	6
926	10	6
927	10	6
928	10	6
929	12	4
930	12	6
931	12	6
932	12	6
933	12	6
934	12	6
935	12	6
936	12	6
937	12	6
938	12	6
939	12	6
940	11	6
941	11	6
942	11	6
943	11	6
944	11	6
945	10	5
946	10	5
947	10	5
948	10	5
949	11	4
950	11	5
951	11	5
952	11	5
953	11	5
954	11	5
955	11	5
956	11	5
957	11	5
958	11	5
959	11	5
960	11	5
961	11	5
962	11	5
963	11	5
964	10	5
965	10	5
966	9	4
967	9	4
968	9	4
969	9	4
970	9	4
971	9	4
972	9	4
973	9	4
974	9	4
975	9	4
976	9	4
977	9	4
978	9	4
979	9	4
980	9	4
981	9	4
982	9	4
983	9	4
984	9	4
985	8	3
986	8	3
987	8	3
988	8	3
989	8	3
990	8	3
991	8	3
992	8	3
993	8	3
994	8	3
995	8	3
996	8	3
997	7	3
998	7	3
999	7	3
1000	7	3
1001	7	3
1002	7	3
1003	7	3
1004	7	3
1005	7	3
1006	6	2
1007	6	2
1008	6	2
1009	6	2
1010	6	2
1011	6	2
1012	6	2
1013	6	2
1014	6	2
1015	6	2
1016	6	2
1017	6	2
1018	6	2
1019	6	2
1020	6	2
1021	6	2
1022	6	2
1023	6	2
1024	6	2
1025	6	2
1026	6	2
1027	6	2
1028	6	2
1029	6	2
1030	6	2
1031	6	2
1032	6	2
1033	6	2
1034	6	2
1035	6	2
1036	6	2
1037	6	2
1038	6	2
1039	6	2
1040	6	2
1041	6	2
1042	6	2
1043	6	2
1044	6	2
1045	6	2
1046	6	2
1047	6	2
1048	6	2
1049	6	2
1050	6	2
1051	6	2
1052	6	2
1053	6	2
1054	5	1
1055	5	1
1056	5	1
1057	5	1
1058	5	1
1059	5	1
1060	5	1
1061	5	1
1062	5	1
1063	5	1
1064	5	1
1065	5	1
1066	5	1
1067	5	1
1068	5	1
1069	5	1
1070	5	1
1071	5	1
1072	5	2
1073	5	2
1074	5	2
1075	5	2
1076	5	2
1077	5	2
1078	5	2
1079	5	2
1080	5	2
1081	5	2
1082	5	2
1083	5	2
1084	5	2
1085	5	2
1086	5	2
1087	5	2
1088	5	2
1089	5	2
1090	5	2
1091	5	2
1092	5	2
1093	5	2
1094	5	2
1095	5	2
1096	5	2
1097	5	2
1098	5	2
1099	5	2
1100	5	2
1101	5	2
1102	5	2
1103	5	2
1104	5	2
1105	5	2
1106	4	2
1107	4	2
1108	4	2
1109	4	2
1110	4	2
1111	4	2
1112	4	2
1113	4	2
1114	4	2
1115	4	2
1116	4	2
1117	4	2
1118	4	2
1119	4	2
1120	4	2
1121	4	2
1122	4	2
1123	4	2
1124	4	2
1125	4	2
1126	4	2
1127	4	2
1128	4	2
1129	4	2
1130	4	3
1131	4	3
1132	4	3
1133	4	3
1134	4	3
1135	4	3
1136	4	3
1137	4	3
1138	4	3
1139	3	2
1140	3	2
1141	3	2
1142	3	2
1143	3	2
1144	3	2
1145	3	2
1146	3	2
1147	3	2
1148	3	2
1149	3	2
1150	3	3
1151	3	3
1152	3	3
1153	3	3
1154	3	3
1155	3	3
1156	3	3
1157	3	3
1158	2	2
1159	2	2
1160	2	2
1161	2	2
1162	2	2
1163	2	2
1164	2	2
1165	2	2
1166	2	2
1167	2	2
1168	2	2
1169	2	2
1170	2	2
1171	2	2
1172	2	2
1173	2	2
1174	2	2
1175	2	2
1176	2	2
1177	2	2
1178	2	2
1179	2	2
1180	2	2
1181	2	2
1182	2	2
1183	2	2
1184	2	2
1185	2	2
1186	2	2
1187	2	2
1188	2	2
1189	2	2
1190	2	2
1191	2	2
1192	2	2
1193	2	2
1194	2	2
1195	2	2
1196	2	2
1197	2	2
1198	2	2
1199	2	2
1200	2	2
1201	2	2
1202	2	2
1203	2	2
1204	2	2
1205	2	2
1206	2	2
1207	2	2
1208	2	2
1209	2	2
1210	2	2
1211	2	2
1212	2	2
1213	2	2
1214	2	2
1215	2	2
1216	2	2
1217	2	2
1218	2	2
1219	2	2
1220	2	2
1221	2	2
1222	2	2
1223	2	2
1224	2	2
1225	2	2
1226	2	2
1227	2	2
1228	2	2
1229	2	2
1230	2	2
1231	2	2
1232	2	2
1233	2	2
1234	2	2
1235	2	2
1236	2	2
1237	2	2
1238	2	2
1239	3	1
1240	3	2
1241	3	2
1242	3	2
1243	2	1
1244	2	1
1245	2	1
1246	2	1
1247	2	1
1248	2	1
1249	2	1
1250	2	1
1251	2	1
1252	2	1
1253	2	1
1254	2	1
1255	2	1
1256	2	1
1257	2	1
1258	2	1
1259	3	0
1260	3	1
1261	3	1
1262	3	1
1263	3	1
1264	3	1
1265	3	1
1266	3	1
1267	3	1
1268	3	1
1269	3	1
1270	3	1
1271	3	1
1272	3	1
1273	3	1
1274	3	1
1275	3	1
1276	3	1
1277	3	1
1278	3	1
1279	3	1
1280	3	1
1281	3	1
1282	3	1
1283	3	1
1284	3	1
1285	3	1
1286	3	1
1287	3	1
1288	3	1
1289	3	1
1290	3	1
1291	3	1
1292	3	1
1293	3	1
1294	3	1
1295	3	1
1296	3	1
1297	3	1
1298	3	1
1299	3	1
1300	3	1
1301	3	1
1302	3	1
1303	3	1
1304	3	1
1305	3	1
1306	3	1
1307	3	1
1308	3	1
1309	3	1
1310	3	1
1311	3	1
1312	3	1
1313	3	1
1314	3	1
1315	3	1
1316	3	1
1317	3	1
1318	3	1
1319	3	1
1320	3	1
1321	3	1
1322	3	1
1323	3	1
1324	3	1
1325	3	1
1326	3	1
1327	3	1
1328	3	1
1329	3	1
1330	3	1
1331	3	1
1332	3	1
1333	3	1
1334	3	1
1335	3	1
1336	3	1
1337	3	1
1338	3	1
1339	3	1
1340	3	1
1341	3	1
1342	3	1
1343	3	1
1344	3	1
1345	3	1
1346	3	1
1347	3	1
1348	3	1
1349	3	1
1350	3	1
1351	3	1
1352	3	1
1353	3	1
1354	3	1
1355	3	1
1356	3	1
1357	3	1
1358	3	1
1359	3	1
1360	3	1
1361	3	1
1362	3	1
1363	3	1
1364	3	1
1365	3	1
1366	3	1
1367	3	1
1368	3	1
1369	4	0
1370	4	1
1371	4	1
1372	4	1
1373	4	1
1374	4	1
1375	4	1
1376	4	1
1377	4	1
1378	4	1
1379	4	1
1380	3	1
1381	3	1
1382	3	1
1383	3	1
1384	3	1
1385	3	1
1386	3	1
1387	3	1
1388	3	1
1389	3	1
1390	3	1
1391	3	1
1392	3	1
1393	3	1
1394	3	1
1395	3	1
1396	3	1
1397	3	1
1398	3	1
1399	3	1
1400	3	1
1401	3	1
1402	3	1
1403	3	1
1404	3	1
1405	3	1
1406	3	1
1407	3	1
1408	3	1
1409	3	1
1410	3	1
1411	3	1
1412	3	1
1413	3	1
1414	3	1
1415	3	1
1416	3	1
1417	3	1
1418	3	1
1419	3	1
1420	3	1
1421	3	1
1422	3	1
1423	3	1
1424	3	1
1425	3	1
1426	3	1
1427	3	1
1428	3	1
1429	3	1
1430	3	1
1431	3	1
1432	3	1
1433	3	1
1434	3	1
1435	3	1
1436	3	1
1437	3	1
1438	3	1
1439	3	1
1440	3	1
1441	3	1
1442	3	1
1443	3	1
1444	3	1
1445	3	1
1446	3	1
1447	3	1
1448	3	1
1449	3	1
1450	3	1
1451	3	1
1452	3	1
1453	3	1
1454	3	1
1455	3	1
1456	3	1
1457	3	1
1458	3	1
1459	3	1
1460	3	2
1461	3	2
1462	3	2
1463	3	2
1464	3	2
1465	3	2
1466	3	2
1467	3	2
1468	3	2
1469	3	2
1470	3	2
1471	3	2
1472	3	2
1473	3	2
1474	3	2
1475	3	2
1476	3	2
1477	3	2
1478	3	2
1479	4	1
1480	4	2
1481	4	2
1482	4	2
1483	4	2
1484	4	2
1485	4	2
1486	4	2
1487	4	2
1488	4	2
1489	4	2
1490	4	2
1491	4	2
1492	4	2
1493	4	2
1494	4	2
1495	4	2
1496	4	2
1497	4	2
1498	4	2
1499	4	2
1500	4	2
1501	4	2
1502	4	2
1503	4	2
1504	4	2
1505	4	2
1506	4	2
1507	3	1
1508	3	1
1509	3	1
1510	3	1
1511	3	1
1512	3	1
1513	3	1
1514	3	1
1515	3	1
1516	3	1
1517	3	1
1518	2	0
1519	2	0
1520	2	0
1521	2	0
1522	2	0
1523	2	0
1524	2	0
1525	2	0
1526	2	0
1527	2	0
1528	2	0
1529	2	0
1530	2	0
1531	2	0
1532	2	0
1533	2	0
1534	2	0
1535	2	0
1536	2	0
1537	2	0
1538	2	0
1539	2	0
1540	2	0
1541	2	0
1542	2	0
1543	2	0
1544	2	0
1545	2	0
1546	2	0
1547	2	0
1548	2	0
1549	2	0
1550	2	0
1551	2	0
1552	2	0
1553	2	0
1554	2	0
1555	2	0
1556	2	0
1557	2	0
1558	2	0
1559	2	0
1560	2	0
1561	2	0
1562	2	0
1563	2	0
1564	2	0
1565	2	0
1566	2	0
1567	2	0
1568	2	0
1569	2	0
1570	2	1
1571	2	1
1572	2	1
1573	2	1
1574	2	1
1575	2	1
1576	2	1
1577	2	1
1578	2	1
1579	2	1
1580	2	1
1581	2	1
1582	2	1
1583	2	1
1584	2	1
1585	2	1
1586	2	1
1587	2	1
1588	2	1
1589	2	1
1590	2	1
1591	2	1
1592	2	1
1593	2	1
1594	2	1
1595	2	1
1596	2	1
1597	2	1
1598	2	1
1599	2	1
1600	2	1
1601	2	1
1602	2	1
1603	2	1
1604	2	1
1605	2	1
1606	2	1
1607	2	1
1608	2	1
1609	2	1
1610	2	1
1611	2	1
1612	2	1
1613	2	1
1614	2	1
1615	2	1
1616	2	1
1617	2	1
1618	2	1
1619	2	1
1620	2	1
1621	2	1
1622	2	1
1623	2	1
1624	2	1
1625	2	1
1626	2	1
1627	2	1
1628	2	1
1629	2	1
1630	2	1
1631	2	1
1632	2	1
1633	2	1
1634	2	1
1635	2	1
1636	2	1
1637	2	1
1638	2	1
1639	2	1
1640	2	1
1641	2	1
1642	2	1
1643	2	1
1644	2	1
1645	2	1
1646	2	1
1647	2	1
1648	2	1
1649	2	1
1650	2	1
1651	2	1
1652	2	1
1653	2	1
1654	2	1
1655	2	1
1656	2	1
1657	2	1
1658	2	1
1659	2	1
1660	2	1
1661	2	1
1662	2	1
1663	2	1
1664	2	1
1665	2	1
1666	2	1
1667	2	1
1668	2	1
1669	2	1
1670	2	1
1671	2	1
1672	2	1
1673	2	1
1674	2	1
1675	2	1
1676	2	1
1677	2	1
1678	2	1
1679	3	0
1680	3	2
1681	3	2
1682	3	2
1683	3	2
1684	3	2
1685	3	2
1686	3	2
1687	3	2
1688	3	2
1689	3	2
1690	3	2
1691	3	2
1692	3	2
1693	3	2
1694	2	1
1695	2	1
1696	2	1
1697	2	1
1698	2	1
1699	2	1
1700	2	1
1701	2	1
1702	2	1
1703	2	1
1704	2	1
1705	2	1
1706	2	1
1707	2	1
1708	2	1
1709	2	1
1710	2	1
1711	2	1
1712	2	1
1713	2	1
1714	2	1
1715	2	1
1716	2	1
1717	2	1
1718	2	1
1719	2	1
1720	2	1
1721	2	1
1722	2	1
1723	2	1
1724	2	1
1725	2	1
1726	2	1
1727	2	1
1728	2	1
1729	2	1
1730	2	1
1731	2	1
1732	2	1
1733	2	1
1734	2	1
1735	2	1
1736	2	1
1737	2	1
1738	2	1
1739	2	1
1740	2	1
1741	2	1
1742	2	1
1743	2	1
1744	2	1
1745	2	1
1746	2	1
1747	2	1
1748	2	1
1749	2	1
1750	2	1
1751	2	1
1752	2	1
1753	2	1
1754	2	1
1755	2	1
1756	2	1
1757	2	1
1758	2	1
1759	2	1
1760	2	1
1761	2	1
1762	2	1
1763	2	1
1764	2	1
1765	2	1
1766	2	1
1767	2	1
1768	2	1
1769	2	1
1770	2	1
1771	2	1
1772	2	1
1773	2	1
1774	2	1
1775	2	1
1776	2	1
1777	2	1
1778	2	1
1779	2	1
1780	2	1
1781	2	1
1782	2	1
1783	2	1
1784	2	1
1785	2	1
1786	2	1
1787	2	1
1788	2	1
1789	3	0
1790	3	1
1791	3	1
1792	3	1
1793	3	1
1794	3	1
1795	3	1
1796	3	1
1797	3	1
1798	3	1
1799	3	1
1800	3	1
1801	3	1
1802	3	1
1803	3	1
1804	3	1
1805	3	1
1806	3	1
1807	3	1
1808	3	1
1809	3	1
1810	3	1
1811	3	1
1812	3	1
1813	3	1
1814	3	1
1815	3	1
1816	3	1
1817	3	1
1818	3	1
1819	3	1
1820	3	1
1821	3	1
1822	3	1
1823	3	1
1824	3	1
1825	3	1
1826	3	1
1827	3	1
1828	3	1
1829	3	1
1830	3	1
1831	3	1
1832	3	1
1833	3	1
1834	3	1
1835	3	1
1836	3	1
1837	3	1
1838	3	1
1839	3	1
1840	3	1
1841	3	1
1842	3	1
1843	3	1
1844	3	1
1845	3	1
1846	3	1
1847	3	1
1848	3	1
1849	3	1
1850	3	1
1851	3	1
1852	3	1
1853	3	1
1854	3	1
1855	3	1
1856	3	1
1857	3	1
1858	3	1
1859	3	1
1860	3	1
1861	3	1
1862	3	1
1863	3	1
1864	3	1
1865	3	1
1866	3	1
1867	3	1
1868	3	1
1869	3	1
1870	3	1
1871	3	1
1872	3	1
1873	3	1
1874	3	1
1875	3	1
1876	3	1
1877	3	1
1878	3	1
1879	3	1
1880	3	2
1881	3	2
1882	3	2
1883	3	2
1884	3	2
1885	3	2
1886	3	2
1887	3	2
1888	3	2
1889	3	2
1890	3	2
1891	3	2
1892	3	2
1893	3	2
1894	3	2
1895	3	2
1896	3	2
1897	3	2
1898	3	2
1899	4	1
1900	4	2
1901	4	2
1902	4	2
1903	4	2
1904	4	2
1905	4	2
1906	4	2
1907	4	2
1908	4	2
1909	4	2
1910	4	2
1911	4	2
1912	4	2
1913	4	2
1914	4	2
1915	4	2
1916	4	2
1917	4	2
1918	4	2
1919	4	2
1920	4	2
1921	4	2
1922	4	2
1923	4	2
1924	4	2
1925	4	2
1926	4	2
1927	4	2
1928	4	2
1929	4	2
1930	4	2
1931	4	2
1932	4	2
1933	4	2
1934	4	2
1935	4	2
1936	4	2
1937	4	2
1938	3	1
1939	3	1
1940	3	1
1941	3	1
1942	3	1
1943	3	1
1944	3	1
1945	2	0
1946	2	0
1947	2	0
1948	2	0
1949	2	0
1950	2	0
1951	2	0
1952	2	0
1953	2	0
1954	2	0
1955	2	0
1956	2	0
1957	2	0
1958	2	0
1959	2	0
1960	2	0
1961	2	0
1962	2	0
1963	2	0
1964	2	0
1965	2	0
1966	2	0
1967	2	0
1968	2	0
1969	2	0
1970	2	0
1971	2	0
1972	2	0
1973	2	0
1974	2	0
1975	2	0
1976	2	0
1977	2	0
1978	2	0
1979	2	0
1980	2	0
1981	2	0
1982	2	0
1983	2	0
1984	2	0
1985	2	0
1986	2	0
1987	2	0
1988	2	0
1989	2	0
1990	2	1
1991	2	1
1992	2	1
1993	2	1
1994	2	1
1995	2	1
1996	2	1
1997	2	1
1998	2	1
1999	2	1
2000	2	1
2001	2	1
2002	2	1
2003	2	1
2004	2	1
2005	2	1
2006	2	1
2007	2	1
2008	2	1
2009	2	1
2010	2	1
2011	2	1
2012	2	1
2013	2	1
2014	2	1
2015	2	1
2016	2	1
2017	2	1
2018	2	1
2019	2	1
2020	2	1
2021	2	1
2022	2	1
2023	2	1
2024	2	1
2025	2	1
2026	2	1
2027	2	1
2028	2	1
2029	2	1
2030	2	1
2031	2	1
2032	2	1
2033	2	1
2034	2	1
2035	2	1
2036	2	1
2037	2	1
2038	2	1
2039	2	1
2040	2	1
2041	2	1
2042	2	1
2043	2	1
2044	2	1
2045	2	1
2046	2	1
2047	2	1
2048	2	1
2049	2	1
2050	2	1
2051	2	1
2052	2	1
2053	2	1
2054	2	1
2055	2	1
2056	2	1
2057	2	1
2058	2	1
2059	2	1
2060	2	1
2061	2	1
2062	2	1
2063	2	1
2064	2	1
2065	2	1
2066	2	1
2067	2	1
2068	2	1
2069	2	1
2070	2	1
2071	2	1
2072	2	1
2073	2	1
2074	2	1
2075	2	1
2076	2	1
2077	2	1
2078	2	1
2079	2	1
2080	2	1
2081	2	1
2082	2	1
2083	2	1
2084	2	1
2085	2	1
2086	2	1
2087	2	1
2088	2	1
2089	2	1
2090	2	1
2091	2	1
2092	2	1
2093	2	1
2094	2	1
2095	2	1
2096	2	1
2097	2	1
2098	2	1
2099	3	0
2100	3	2
2101	3	2
2102	3	2
2103	3	2
2104	3	2
2105	3	2
2106	3	2
2107	3	2
2108	3	2
2109	3	2
2110	3	2
2111	3	2
2112	3	2
2113	3	2
2114	3	2
2115	3	2
2116	3	2
2117	3	2
2118	3	2
2119	3	2
2120	3	2
2121	3	2
2122	3	2
2123	3	2
2124	3	2
2125	3	2
2126	3	2
2127	3	2
2128	3	2
2129	3	2
2130	3	2
2131	3	2
2132	3	2
2133	3	2
2134	3	2
2135	3	2
2136	3	2
2137	3	2
