	Alive_mice	Unborn_mice
0	100	0
1	100	0
2	100	0
3	100	0
4	100	0
5	100	0
6	100	0
7	100	0
8	100	0
9	100	0
10	100	0
11	100	0
12	100	0
13	100	0
14	100	0
15	100	0
16	100	0
17	100	0
18	100	0
19	100	0
20	100	0
21	100	0
22	100	0
23	100	0
24	100	0
25	100	0
26	100	0
27	100	0
28	100	0
29	100	0
30	100	0
31	100	0
32	100	0
33	100	0
34	100	0
35	100	0
36	100	0
37	100	0
38	100	0
39	100	0
40	100	0
41	100	0
42	100	0
43	100	0
44	100	0
45	100	0
46	100	0
47	100	0
48	100	0
49	100	0
50	100	0
51	100	0
52	100	0
53	100	0
54	100	0
55	100	0
56	98	0
57	98	0
58	98	0
59	98	0
60	98	0
61	98	0
62	98	0
63	98	0
64	97	0
65	97	0
66	97	0
67	97	0
68	97	0
69	97	0
70	97	0
71	97	0
72	97	0
73	96	0
74	96	0
75	96	0
76	96	0
77	96	0
78	96	0
79	96	0
80	96	0
81	96	0
82	96	0
83	95	0
84	95	0
85	95	0
86	95	0
87	95	0
88	95	0
89	94	0
90	94	0
91	94	0
92	94	0
93	94	0
94	94	0
95	94	0
96	94	0
97	94	0
98	94	0
99	94	0
100	94	0
101	94	0
102	94	0
103	94	0
104	94	0
105	94	0
106	94	0
107	93	0
108	93	0
109	93	0
110	93	0
111	93	0
112	93	0
113	93	0
114	93	0
115	93	0
116	93	0
117	93	0
118	93	0
119	93	0
120	93	0
121	93	0
122	93	0
123	93	0
124	93	0
125	93	0
126	93	0
127	92	0
128	91	0
129	91	0
130	91	0
131	91	0
132	91	0
133	91	0
134	91	0
135	91	0
136	90	0
137	88	0
138	88	0
139	88	0
140	88	0
141	86	0
142	86	0
143	85	0
144	84	0
145	82	0
146	82	0
147	82	0
148	81	0
149	81	0
150	81	0
151	81	0
152	81	0
153	81	0
154	81	0
155	81	0
156	81	0
157	81	0
158	81	0
159	81	0
160	81	0
161	80	0
162	80	0
163	80	0
164	79	0
165	79	0
166	79	0
167	78	0
168	78	0
169	77	0
170	76	0
171	76	0
172	75	0
173	75	0
174	75	0
175	75	0
176	75	0
177	75	0
178	75	0
179	75	0
180	75	0
181	75	0
182	74	0
183	74	0
184	73	0
185	73	0
186	73	0
187	73	0
188	72	0
189	72	0
190	71	0
191	71	0
192	71	0
193	71	0
194	71	0
195	71	0
196	71	0
197	71	0
198	71	0
199	71	0
200	71	0
201	71	0
202	71	0
203	71	0
204	71	0
205	71	0
206	71	0
207	71	0
208	71	0
209	71	0
210	70	0
211	70	0
212	70	0
213	70	0
214	70	0
215	70	0
216	70	0
217	70	0
218	70	0
219	70	0
220	70	0
221	70	0
222	70	0
223	70	0
224	70	0
225	70	0
226	70	0
227	70	0
228	70	0
229	70	0
230	70	0
231	70	0
232	70	0
233	70	0
234	70	0
235	70	0
236	70	0
237	70	0
238	70	0
239	69	0
240	69	0
241	69	0
242	68	0
243	68	0
244	68	0
245	68	0
246	68	0
247	68	0
248	68	0
249	68	0
250	68	0
251	67	0
252	67	0
253	67	0
254	67	0
255	66	0
256	65	0
257	65	0
258	65	0
259	65	0
260	65	0
261	65	0
262	65	0
263	64	0
264	64	0
265	64	0
266	64	0
267	63	0
268	63	0
269	63	0
270	63	0
271	62	0
272	62	0
273	62	0
274	62	0
275	62	0
276	62	0
277	61	0
278	61	0
279	60	0
280	60	0
281	60	0
282	59	0
283	59	0
284	59	0
285	59	0
286	59	0
287	59	0
288	59	0
289	59	0
290	58	0
291	58	0
292	58	0
293	57	0
294	57	0
295	57	0
296	57	0
297	57	0
298	56	0
299	56	0
300	56	0
301	56	0
302	56	0
303	56	0
304	56	0
305	56	0
306	55	0
307	55	0
308	55	0
309	55	0
310	55	0
311	54	0
312	53	0
313	53	0
314	53	0
315	53	0
316	53	0
317	53	0
318	53	0
319	52	0
320	52	0
321	52	0
322	52	0
323	52	0
324	52	0
325	51	0
326	51	0
327	51	0
328	51	0
329	51	0
330	51	0
331	51	0
332	51	0
333	51	0
334	51	0
335	51	0
336	51	0
337	51	0
338	51	0
339	51	0
340	51	0
341	51	0
342	50	0
343	50	0
344	50	0
345	50	0
346	50	0
347	50	0
348	50	0
349	50	0
350	50	0
351	50	0
352	50	0
353	50	0
354	50	0
355	50	0
356	50	0
357	50	0
358	50	0
359	50	0
360	50	0
361	50	0
362	50	0
363	50	0
364	50	0
365	50	0
366	50	0
367	50	0
368	50	0
369	50	0
370	49	0
371	49	0
372	49	0
373	49	0
374	49	0
375	48	0
376	48	0
377	47	0
378	47	0
379	47	0
380	46	0
381	45	0
382	45	0
383	43	0
384	43	0
385	43	0
386	43	0
387	43	0
388	43	0
389	42	0
390	41	0
391	41	0
392	41	0
393	41	0
394	41	0
395	41	0
396	41	0
397	41	0
398	41	0
399	41	0
400	41	0
401	41	0
402	41	0
403	41	0
404	40	0
405	40	0
406	40	0
407	40	0
408	40	0
409	40	0
410	40	0
411	40	0
412	40	0
413	40	0
414	40	0
415	38	0
416	38	0
417	38	0
418	38	0
419	38	0
420	38	0
421	38	0
422	38	0
423	38	0
424	38	0
425	38	0
426	38	0
427	38	0
428	38	0
429	38	0
430	38	0
431	38	0
432	38	0
433	37	0
434	37	0
435	37	0
436	37	0
437	37	0
438	37	0
439	37	0
440	37	0
441	37	0
442	36	0
443	36	0
444	36	0
445	36	0
446	36	0
447	36	0
448	36	0
449	35	0
450	35	0
451	35	0
452	34	0
453	34	0
454	34	0
455	34	0
456	34	0
457	34	0
458	34	0
459	34	0
460	34	0
461	34	0
462	34	0
463	34	0
464	34	0
465	34	0
466	33	0
467	33	0
468	33	0
469	33	0
470	33	0
471	32	0
472	32	0
473	31	0
474	31	0
475	31	0
476	29	0
477	29	0
478	29	0
479	29	0
480	29	0
481	29	0
482	29	0
483	29	0
484	29	0
485	29	0
486	29	0
487	29	0
488	29	0
489	29	0
490	29	0
491	29	0
492	29	0
493	29	0
494	29	0
495	29	0
496	29	0
497	29	0
498	29	0
499	29	0
500	29	0
501	29	0
502	29	0
503	28	0
504	28	0
505	28	0
506	28	0
507	28	0
508	28	0
509	28	0
510	28	0
511	28	0
512	28	0
513	28	0
514	28	0
515	28	0
516	28	0
517	28	0
518	28	0
519	28	0
520	28	0
521	28	0
522	28	0
523	28	0
524	28	0
525	28	0
526	28	0
527	28	0
528	28	0
529	28	0
530	28	0
531	28	0
532	28	0
533	28	0
534	28	0
535	28	0
536	28	0
537	28	0
538	28	0
539	28	0
540	28	0
541	28	0
542	28	0
543	28	0
544	28	0
545	28	0
546	28	0
547	28	0
548	28	0
549	27	0
550	27	0
551	27	0
552	27	0
553	27	0
554	27	0
555	27	0
556	27	0
557	27	0
558	26	0
559	26	0
560	26	0
561	26	0
562	26	0
563	26	0
564	26	0
565	26	0
566	26	0
567	26	0
568	26	0
569	26	0
570	26	0
571	26	0
572	26	0
573	26	0
574	26	0
575	26	0
576	26	0
577	26	0
578	26	0
579	24	0
580	23	0
581	23	0
582	23	0
583	23	0
584	23	0
585	23	0
586	23	0
587	23	0
588	23	0
589	23	0
590	23	0
591	23	0
592	23	0
593	23	0
594	23	0
595	23	0
596	23	0
597	23	0
598	23	0
599	23	0
600	23	0
601	23	0
602	23	0
603	23	0
604	23	0
605	22	0
606	22	0
607	22	0
608	22	0
609	22	0
610	22	0
611	22	0
612	22	0
613	22	0
614	22	0
615	22	0
616	22	0
617	22	0
618	22	0
619	22	0
620	22	0
621	22	0
622	22	0
623	22	0
624	22	0
625	22	0
626	22	0
627	22	0
628	22	0
629	22	0
630	22	0
631	22	0
632	22	0
633	22	0
634	22	0
635	22	0
636	22	0
637	22	0
638	22	0
639	22	0
640	21	0
641	20	0
642	20	0
643	20	0
644	20	0
645	20	0
646	20	0
647	20	0
648	20	0
649	19	0
650	19	0
651	18	0
652	18	0
653	17	0
654	17	0
655	17	0
656	17	0
657	17	0
658	17	0
659	17	0
660	17	0
661	17	0
662	16	0
663	16	0
664	16	0
665	16	0
666	16	0
667	16	0
668	16	0
669	16	0
670	16	0
671	16	0
672	16	0
673	16	0
674	16	0
675	13	0
676	13	0
677	13	0
678	13	0
679	13	0
680	13	0
681	13	0
682	13	0
683	13	0
684	13	0
685	13	0
686	13	0
687	12	0
688	12	0
689	12	0
690	12	0
691	12	0
692	12	0
693	12	0
694	12	0
695	12	0
696	12	0
697	12	0
698	12	0
699	12	0
700	12	0
701	12	0
702	12	0
703	12	0
704	12	0
705	12	0
706	11	0
707	11	0
708	11	0
709	11	0
710	11	0
711	11	0
712	11	0
713	11	0
714	10	0
715	10	0
716	10	0
717	10	0
718	10	0
719	10	0
720	10	0
721	10	0
722	10	0
723	10	0
724	10	0
725	10	0
726	10	0
727	10	0
728	10	0
729	10	0
730	10	0
731	10	0
732	10	0
733	10	0
734	10	0
735	10	0
736	10	0
737	10	0
738	10	0
739	10	0
740	10	0
741	10	0
742	10	0
743	10	0
744	10	0
745	10	0
746	10	0
747	10	0
748	10	0
749	10	0
750	9	0
751	9	0
752	9	0
753	9	0
754	9	0
755	9	0
756	9	0
757	9	0
758	9	0
759	9	0
760	9	0
761	9	0
762	9	0
763	9	0
764	9	0
765	9	0
766	9	0
767	9	0
768	9	0
769	9	0
770	9	0
771	9	0
772	9	0
773	9	0
774	9	0
775	9	0
776	8	0
777	8	0
778	8	0
779	8	0
780	8	0
781	8	0
782	7	0
783	7	0
784	7	0
785	6	0
786	6	0
787	6	0
788	6	0
789	6	0
790	6	0
791	6	0
792	6	0
793	6	0
794	6	0
795	6	0
796	6	0
797	6	0
798	6	0
799	6	0
800	6	6
801	6	6
802	6	6
803	6	6
804	6	6
805	6	6
806	6	6
807	6	6
808	5	5
809	5	5
810	5	5
811	5	5
812	5	5
813	5	5
814	5	5
815	5	5
816	5	5
817	5	5
818	4	4
819	4	4
820	4	4
821	4	4
822	4	4
823	4	4
824	4	4
825	4	4
826	4	4
827	4	4
828	4	4
829	4	4
830	4	4
831	4	4
832	4	4
833	4	4
834	4	4
835	4	4
836	4	4
837	4	4
838	3	3
839	3	3
840	3	3
841	3	3
842	3	3
843	3	3
844	3	3
845	3	3
846	3	3
847	3	3
848	3	3
849	3	3
850	3	3
851	3	3
852	3	3
853	3	3
854	3	3
855	3	3
856	3	3
857	3	3
858	3	3
859	3	3
860	3	3
861	3	3
862	3	3
863	3	3
864	3	3
865	3	3
866	3	3
867	3	3
868	3	3
869	3	3
870	3	3
871	3	3
872	3	3
873	3	3
874	3	3
875	3	3
876	3	3
877	3	3
878	3	3
879	3	3
880	3	3
881	3	3
882	3	3
883	3	3
884	3	3
885	3	3
886	3	3
887	3	3
888	3	3
889	3	3
890	3	3
891	3	3
892	3	3
893	3	3
894	3	3
895	3	3
896	3	3
897	3	3
898	3	3
899	3	3
900	3	3
901	3	3
902	3	3
903	3	3
904	3	3
905	3	3
906	2	2
907	2	2
908	2	2
909	2	2
910	2	2
911	2	2
912	2	2
913	2	2
914	2	2
915	2	2
916	2	2
917	2	2
918	2	2
919	2	2
920	2	2
921	2	2
922	2	2
923	2	2
924	2	2
925	2	2
926	2	2
927	2	2
928	2	2
929	2	2
930	2	2
931	2	2
932	2	2
933	2	2
934	2	2
935	2	2
936	2	2
937	2	2
938	2	2
939	2	2
940	2	2
941	2	2
942	2	2
943	2	2
944	2	2
945	2	2
946	2	2
947	2	2
948	2	2
949	2	2
950	2	2
951	2	2
952	2	2
953	2	2
954	1	1
955	1	1
956	1	1
957	1	1
958	1	1
959	1	1
960	1	1
961	1	1
962	1	1
963	1	1
964	1	1
965	1	1
966	1	1
967	1	1
968	1	1
969	1	1
970	1	1
971	1	1
972	1	1
973	1	1
974	1	1
975	1	1
976	1	1
977	1	1
978	1	1
979	1	1
980	1	1
981	1	1
982	1	1
983	1	1
984	1	1
985	1	1
986	1	1
987	1	1
988	1	1
989	1	1
990	1	1
991	1	1
992	1	1
993	1	1
994	1	1
995	1	1
996	1	1
997	1	1
998	1	1
999	1	1
1000	1	1
1001	1	1
1002	1	1
1003	1	1
1004	1	1
1005	1	1
1006	1	1
1007	1	1
1008	1	1
1009	1	1
1010	1	1
1011	1	1
1012	1	1
1013	1	1
1014	1	1
1015	1	1
1016	1	1
1017	1	1
1018	1	1
1019	1	1
