	Alive_mice	Unborn_mice
0	100	0
1	100	0
2	100	0
3	100	0
4	100	0
5	100	0
6	100	0
7	100	0
8	100	0
9	100	0
10	100	0
11	100	0
12	100	0
13	100	0
14	100	0
15	100	0
16	100	0
17	100	0
18	100	0
19	100	0
20	100	0
21	100	0
22	100	0
23	100	0
24	100	0
25	100	0
26	100	0
27	100	0
28	100	0
29	100	0
30	100	0
31	100	0
32	100	0
33	100	0
34	100	0
35	100	0
36	100	0
37	100	0
38	100	0
39	100	0
40	100	0
41	100	0
42	100	0
43	100	0
44	100	0
45	100	0
46	100	0
47	100	0
48	100	0
49	100	0
50	100	0
51	99	0
52	99	0
53	98	0
54	97	0
55	97	0
56	97	0
57	95	0
58	95	0
59	95	0
60	95	0
61	95	0
62	95	0
63	94	0
64	94	0
65	94	0
66	93	0
67	92	0
68	92	0
69	92	0
70	92	0
71	92	0
72	92	0
73	92	0
74	92	0
75	92	0
76	91	0
77	91	0
78	91	0
79	90	0
80	89	0
81	89	0
82	89	0
83	89	0
84	89	0
85	89	0
86	89	0
87	89	0
88	87	0
89	87	0
90	87	0
91	87	0
92	87	0
93	87	0
94	87	0
95	87	0
96	87	0
97	87	0
98	87	0
99	87	0
100	87	0
101	87	0
102	87	0
103	87	0
104	87	0
105	87	0
106	87	0
107	87	0
108	87	0
109	87	0
110	87	0
111	87	0
112	87	0
113	87	0
114	87	0
115	87	0
116	87	0
117	87	0
118	86	0
119	84	0
120	84	0
121	84	0
122	84	0
123	84	0
124	84	0
125	84	0
126	84	0
127	84	0
128	84	0
129	84	0
130	84	0
131	83	0
132	82	0
133	82	0
134	82	0
135	82	0
136	81	0
137	81	0
138	81	0
139	81	0
140	81	0
141	80	0
142	80	0
143	80	0
144	80	0
145	80	0
146	78	0
147	78	0
148	78	0
149	78	0
150	78	0
151	78	0
152	78	0
153	77	0
154	77	0
155	77	0
156	77	0
157	77	0
158	76	0
159	76	0
160	76	0
161	73	0
162	72	0
163	72	0
164	72	0
165	72	0
166	72	0
167	71	0
168	71	0
169	71	0
170	71	0
171	70	0
172	70	0
173	70	0
174	70	0
175	70	0
176	70	0
177	70	0
178	70	0
179	70	0
180	70	0
181	70	0
182	69	0
183	69	0
184	69	0
185	68	0
186	68	0
187	67	0
188	67	0
189	67	0
190	67	0
191	67	0
192	67	0
193	67	0
194	67	0
195	66	0
196	65	0
197	65	0
198	65	0
199	65	0
200	65	0
201	64	0
202	64	0
203	63	0
204	62	0
205	62	0
206	62	0
207	62	0
208	62	0
209	62	0
210	62	0
211	62	0
212	61	0
213	61	0
214	60	0
215	60	0
216	60	0
217	60	0
218	60	0
219	59	0
220	59	0
221	59	0
222	59	0
223	58	0
224	58	0
225	58	0
226	58	0
227	58	0
228	57	0
229	57	0
230	57	0
231	57	0
232	57	0
233	57	0
234	57	0
235	57	0
236	57	0
237	57	0
238	57	0
239	57	0
240	57	0
241	57	0
242	57	0
243	57	0
244	57	0
245	57	0
246	57	0
247	56	0
248	56	0
249	56	0
250	56	0
251	56	0
252	56	0
253	56	0
254	55	0
255	55	0
256	55	0
257	55	0
258	54	0
259	54	0
260	54	0
261	54	0
262	54	0
263	54	0
264	54	0
265	54	0
266	54	0
267	54	0
268	54	0
269	53	0
270	53	0
271	53	0
272	53	0
273	53	0
274	53	0
275	53	0
276	53	0
277	53	0
278	53	0
279	52	0
280	52	0
281	52	0
282	52	0
283	52	0
284	52	0
285	52	0
286	52	0
287	52	0
288	52	0
289	52	0
290	52	0
291	52	0
292	52	0
293	51	0
294	51	0
295	51	0
296	50	0
297	50	0
298	50	0
299	50	0
300	50	0
301	49	0
302	48	0
303	48	0
304	48	0
305	48	0
306	48	0
307	47	0
308	47	0
309	47	0
310	47	0
311	46	0
312	46	0
313	46	0
314	46	0
315	46	0
316	45	0
317	45	0
318	45	0
319	45	0
320	45	0
321	45	0
322	45	0
323	45	0
324	45	0
325	45	0
326	45	0
327	45	0
328	44	0
329	44	0
330	44	0
331	44	0
332	44	0
333	44	0
334	42	0
335	41	0
336	41	0
337	41	0
338	41	0
339	41	0
340	41	0
341	41	0
342	41	0
343	41	0
344	40	0
345	39	0
346	39	0
347	39	0
348	39	0
349	38	0
350	38	0
351	38	0
352	37	0
353	37	0
354	37	0
355	37	0
356	37	0
357	37	0
358	37	0
359	37	0
360	36	0
361	36	0
362	36	0
363	36	0
364	36	0
365	36	0
366	36	0
367	36	0
368	36	0
369	36	0
370	36	0
371	36	0
372	36	0
373	36	0
374	35	0
375	35	0
376	35	0
377	35	0
378	35	0
379	35	0
380	35	0
381	35	0
382	34	0
383	34	0
384	34	0
385	33	0
386	32	0
387	32	0
388	32	0
389	32	0
390	32	0
391	32	0
392	32	0
393	32	0
394	32	0
395	32	0
396	31	0
397	31	0
398	31	0
399	31	0
400	31	0
401	31	0
402	31	0
403	31	0
404	31	0
405	31	0
406	31	0
407	31	0
408	29	0
409	29	0
410	29	0
411	29	0
412	29	0
413	29	0
414	29	0
415	29	0
416	28	0
417	28	0
418	28	0
419	28	0
420	28	0
421	28	0
422	27	0
423	27	0
424	27	0
425	27	0
426	27	0
427	27	0
428	27	0
429	27	0
430	27	0
431	27	0
432	27	0
433	27	0
434	26	0
435	26	0
436	26	0
437	26	0
438	25	0
439	24	0
440	24	0
441	24	0
442	24	0
443	24	0
444	24	0
445	24	0
446	24	0
447	24	0
448	24	0
449	24	0
450	24	0
451	24	0
452	24	0
453	24	0
454	24	0
455	24	0
456	24	0
457	24	0
458	24	0
459	24	0
460	22	0
461	22	0
462	22	0
463	22	0
464	22	0
465	22	0
466	22	0
467	22	0
468	22	0
469	22	0
470	21	0
471	21	0
472	21	0
473	20	0
474	20	0
475	20	0
476	20	0
477	20	0
478	20	0
479	20	0
480	20	0
481	20	0
482	20	0
483	20	0
484	20	0
485	20	0
486	20	0
487	20	0
488	19	0
489	19	0
490	18	0
491	18	0
492	18	0
493	18	0
494	18	0
495	18	0
496	18	0
497	18	0
498	16	0
499	16	0
500	16	0
501	16	0
502	16	0
503	16	0
504	16	0
505	16	0
506	16	0
507	16	0
508	16	0
509	16	0
510	16	0
511	16	0
512	16	0
513	16	0
514	16	0
515	16	0
516	16	0
517	16	0
518	16	0
519	16	0
520	16	0
521	16	0
522	16	0
523	16	0
524	16	0
525	16	0
526	16	0
527	16	0
528	16	0
529	16	0
530	16	0
531	16	0
532	16	0
533	16	0
534	16	0
535	16	0
536	15	0
537	15	0
538	14	0
539	14	0
540	14	0
541	14	0
542	14	0
543	14	0
544	14	0
545	14	0
546	14	0
547	14	0
548	14	0
549	14	0
550	14	0
551	14	0
552	14	0
553	14	0
554	14	0
555	14	0
556	14	0
557	14	0
558	14	0
559	14	0
560	14	0
561	14	0
562	14	0
563	14	0
564	14	0
565	14	0
566	14	0
567	14	0
568	14	0
569	14	0
570	14	0
571	14	0
572	14	0
573	14	0
574	14	0
575	14	0
576	14	0
577	14	0
578	14	0
579	14	0
580	14	0
581	14	0
582	14	0
583	14	0
584	14	0
585	14	0
586	13	0
587	13	0
588	13	0
589	13	0
590	13	0
591	13	0
592	13	0
593	13	0
594	13	0
595	13	0
596	13	0
597	13	0
598	13	0
599	13	0
600	13	0
601	13	0
602	13	0
603	13	0
604	13	0
605	13	0
606	13	0
607	13	0
608	13	0
609	13	0
610	13	0
611	12	0
612	12	0
613	12	0
614	12	0
615	11	0
616	11	0
617	11	0
618	11	0
619	11	0
620	11	0
621	11	0
622	11	0
623	11	0
624	11	0
625	11	0
626	11	0
627	11	0
628	11	0
629	11	0
630	11	0
631	11	0
632	11	0
633	11	0
634	11	0
635	11	0
636	11	0
637	11	0
638	11	0
639	11	0
640	11	0
641	11	0
642	11	0
643	11	0
644	11	0
645	11	0
646	11	0
647	11	0
648	11	0
649	11	0
650	11	0
651	11	0
652	11	0
653	11	0
654	11	0
655	11	0
656	11	0
657	11	0
658	11	0
659	11	0
660	10	0
661	10	0
662	10	0
663	10	0
664	10	0
665	10	0
666	9	0
667	8	0
668	8	0
669	8	0
670	8	0
671	8	0
672	8	0
673	8	0
674	8	0
675	8	0
676	8	0
677	8	0
678	8	0
679	8	0
680	8	0
681	8	0
682	8	0
683	8	0
684	8	0
685	8	0
686	8	0
687	8	0
688	8	0
689	8	0
690	8	0
691	8	0
692	8	0
693	8	0
694	8	0
695	8	0
696	8	0
697	8	0
698	8	0
699	8	0
700	8	0
701	8	0
702	8	0
703	8	0
704	8	0
705	7	0
706	7	0
707	7	0
708	7	0
709	7	0
710	7	0
711	7	0
712	7	0
713	7	0
714	7	0
715	7	0
716	7	0
717	7	0
718	7	0
719	7	0
720	7	0
721	7	0
722	7	0
723	7	0
724	6	0
725	6	0
726	6	0
727	6	0
728	6	0
729	6	0
730	6	0
731	6	0
732	6	0
733	6	0
734	6	0
735	6	0
736	6	0
737	6	0
738	6	0
739	6	0
740	6	0
741	6	0
742	6	0
743	6	0
744	6	0
745	6	0
746	6	0
747	6	0
748	6	0
749	6	0
750	6	0
751	6	0
752	6	0
753	6	0
754	6	0
755	6	0
756	6	0
757	6	0
758	6	0
759	6	0
760	6	0
761	6	0
762	6	0
763	6	0
764	6	0
765	6	0
766	6	0
767	6	0
768	6	0
769	6	0
770	6	0
771	6	0
772	6	0
773	6	0
774	6	0
775	6	0
776	6	0
777	6	0
778	6	0
779	6	0
780	6	0
781	6	0
782	6	0
783	6	0
784	6	0
785	6	0
786	6	0
787	6	0
788	6	0
789	6	0
790	6	0
791	6	0
792	6	0
793	6	0
794	6	0
795	6	0
796	6	0
797	6	0
798	6	0
799	6	0
800	6	6
801	6	6
802	6	6
803	6	6
804	6	6
805	6	6
806	6	6
807	6	6
808	6	6
809	6	6
810	6	6
811	6	6
812	6	6
813	6	6
814	6	6
815	6	6
816	6	6
817	6	6
818	6	6
819	6	6
820	6	6
821	6	6
822	6	6
823	6	6
824	6	6
825	6	6
826	6	6
827	6	6
828	6	6
829	6	6
830	6	6
831	6	6
832	6	6
833	6	6
834	6	6
835	5	5
836	5	5
837	5	5
838	5	5
839	5	5
840	5	5
841	5	5
842	5	5
843	5	5
844	5	5
845	5	5
846	4	4
847	4	4
848	4	4
849	4	4
850	4	4
851	4	4
852	4	4
853	4	4
854	4	4
855	4	4
856	4	4
857	4	4
858	4	4
859	4	4
860	4	4
861	4	4
862	4	4
863	4	4
864	4	4
865	4	4
866	4	4
867	4	4
868	4	4
869	4	4
870	4	4
871	4	4
872	4	4
873	4	4
874	4	4
875	4	4
876	4	4
877	4	4
878	4	4
879	3	3
880	3	3
881	2	2
882	2	2
883	2	2
884	2	2
885	2	2
886	2	2
887	2	2
888	2	2
889	2	2
890	2	2
891	2	2
892	2	2
893	2	2
894	2	2
895	2	2
896	2	2
897	2	2
898	2	2
899	2	2
900	2	2
901	2	2
902	2	2
903	2	2
904	2	2
905	2	2
906	2	2
907	2	2
908	2	2
909	2	2
910	2	2
911	2	2
912	2	2
913	2	2
914	2	2
915	2	2
916	2	2
917	2	2
918	2	2
919	2	2
920	2	2
921	2	2
922	2	2
923	2	2
924	2	2
925	2	2
926	2	2
927	2	2
928	2	2
929	2	2
930	2	2
931	2	2
932	2	2
933	2	2
934	2	2
935	1	1
936	1	1
937	1	1
938	1	1
939	1	1
940	1	1
941	1	1
942	1	1
943	1	1
944	1	1
945	1	1
946	1	1
947	1	1
948	1	1
949	1	1
950	1	1
951	1	1
952	1	1
953	1	1
954	1	1
955	1	1
956	1	1
957	1	1
958	1	1
959	1	1
960	1	1
961	1	1
962	1	1
963	1	1
964	1	1
965	1	1
966	1	1
967	1	1
968	1	1
969	1	1
970	1	1
971	1	1
972	1	1
973	1	1
974	1	1
975	1	1
976	1	1
977	1	1
978	1	1
979	1	1
980	1	1
981	1	1
982	1	1
983	1	1
984	1	1
985	1	1
986	1	1
987	1	1
988	1	1
989	1	1
990	1	1
991	1	1
992	1	1
993	1	1
994	1	1
995	1	1
996	1	1
997	1	1
998	1	1
999	1	1
1000	1	1
1001	1	1
1002	1	1
1003	1	1
1004	1	1
1005	1	1
1006	1	1
1007	1	1
1008	1	1
1009	1	1
1010	1	1
1011	1	1
1012	1	1
1013	1	1
1014	1	1
1015	1	1
1016	1	1
1017	1	1
1018	1	1
1019	1	1
