	Alive_mice	Unborn_mice
0	100	0
1	100	0
2	100	0
3	100	0
4	100	0
5	100	0
6	100	0
7	100	0
8	100	0
9	100	0
10	100	0
11	100	0
12	100	0
13	100	0
14	100	0
15	100	0
16	100	0
17	100	0
18	100	0
19	100	0
20	100	0
21	100	0
22	100	0
23	100	0
24	100	0
25	100	0
26	100	0
27	100	0
28	100	0
29	100	0
30	100	0
31	100	0
32	100	0
33	100	0
34	100	0
35	100	0
36	100	0
37	100	0
38	100	0
39	100	0
40	100	0
41	100	0
42	100	0
43	100	0
44	100	0
45	100	0
46	100	0
47	100	0
48	100	0
49	100	0
50	100	0
51	100	0
52	100	0
53	100	0
54	100	0
55	100	0
56	100	0
57	100	0
58	100	0
59	100	0
60	100	0
61	100	0
62	100	0
63	99	0
64	99	0
65	99	0
66	99	0
67	99	0
68	99	0
69	99	0
70	99	0
71	99	0
72	99	0
73	98	0
74	98	0
75	98	0
76	98	0
77	98	0
78	98	0
79	98	0
80	97	0
81	97	0
82	96	0
83	96	0
84	96	0
85	96	0
86	96	0
87	95	0
88	95	0
89	95	0
90	95	0
91	95	0
92	95	0
93	95	0
94	95	0
95	95	0
96	94	0
97	94	0
98	94	0
99	94	0
100	94	0
101	94	0
102	94	0
103	94	0
104	94	0
105	94	0
106	94	0
107	93	0
108	93	0
109	93	0
110	93	0
111	93	0
112	93	0
113	93	0
114	93	0
115	93	0
116	93	0
117	92	0
118	92	0
119	91	0
120	91	0
121	91	0
122	91	0
123	88	0
124	88	0
125	88	0
126	88	0
127	88	0
128	88	0
129	88	0
130	88	0
131	88	0
132	87	0
133	87	0
134	87	0
135	87	0
136	87	0
137	87	0
138	87	0
139	87	0
140	87	0
141	87	0
142	87	0
143	87	0
144	87	0
145	87	0
146	87	0
147	87	0
148	86	0
149	86	0
150	85	0
151	85	0
152	85	0
153	85	0
154	85	0
155	84	0
156	83	0
157	82	0
158	82	0
159	82	0
160	82	0
161	81	0
162	81	0
163	81	0
164	81	0
165	79	0
166	79	0
167	79	0
168	79	0
169	79	0
170	79	0
171	78	0
172	78	0
173	78	0
174	78	0
175	78	0
176	78	0
177	78	0
178	77	0
179	76	0
180	76	0
181	76	0
182	76	0
183	76	0
184	76	0
185	76	0
186	76	0
187	76	0
188	76	0
189	76	0
190	76	0
191	75	0
192	75	0
193	75	0
194	75	0
195	75	0
196	74	0
197	74	0
198	74	0
199	74	0
200	73	0
201	73	0
202	72	0
203	71	0
204	70	0
205	70	0
206	69	0
207	69	0
208	68	0
209	68	0
210	68	0
211	68	0
212	68	0
213	68	0
214	68	0
215	68	0
216	68	0
217	67	0
218	67	0
219	67	0
220	67	0
221	67	0
222	66	0
223	66	0
224	66	0
225	65	0
226	65	0
227	65	0
228	65	0
229	65	0
230	65	0
231	65	0
232	65	0
233	65	0
234	65	0
235	65	0
236	65	0
237	65	0
238	65	0
239	65	0
240	65	0
241	65	0
242	64	0
243	63	0
244	63	0
245	63	0
246	63	0
247	63	0
248	62	0
249	62	0
250	62	0
251	61	0
252	61	0
253	61	0
254	61	0
255	61	0
256	61	0
257	61	0
258	60	0
259	60	0
260	60	0
261	60	0
262	58	0
263	58	0
264	58	0
265	57	0
266	57	0
267	57	0
268	57	0
269	57	0
270	56	0
271	56	0
272	56	0
273	56	0
274	55	0
275	55	0
276	55	0
277	55	0
278	55	0
279	55	0
280	55	0
281	55	0
282	55	0
283	55	0
284	55	0
285	54	0
286	54	0
287	54	0
288	54	0
289	54	0
290	54	0
291	53	0
292	53	0
293	53	0
294	53	0
295	53	0
296	53	0
297	52	0
298	52	0
299	52	0
300	52	0
301	52	0
302	52	0
303	52	0
304	52	0
305	52	0
306	52	0
307	51	0
308	51	0
309	51	0
310	51	0
311	51	0
312	50	0
313	50	0
314	50	0
315	50	0
316	50	0
317	48	0
318	48	0
319	48	0
320	48	0
321	48	0
322	48	0
323	48	0
324	48	0
325	47	0
326	47	0
327	46	0
328	46	0
329	46	0
330	46	0
331	46	0
332	46	0
333	46	0
334	46	0
335	45	0
336	45	0
337	45	0
338	44	0
339	44	0
340	43	0
341	42	0
342	42	0
343	42	0
344	42	0
345	40	0
346	40	0
347	40	0
348	39	0
349	39	0
350	38	0
351	38	0
352	38	0
353	38	0
354	38	0
355	38	0
356	38	0
357	38	0
358	38	0
359	38	0
360	37	0
361	37	0
362	37	0
363	37	0
364	37	0
365	37	0
366	37	0
367	37	0
368	37	0
369	36	0
370	36	0
371	36	0
372	36	0
373	36	0
374	36	0
375	36	0
376	36	0
377	36	0
378	36	0
379	36	0
380	35	0
381	35	0
382	35	0
383	35	0
384	35	0
385	34	0
386	34	0
387	34	0
388	33	0
389	33	0
390	33	0
391	33	0
392	33	0
393	32	0
394	32	0
395	32	0
396	32	0
397	32	0
398	32	0
399	32	0
400	32	32
401	32	32
402	32	32
403	32	32
404	32	32
405	32	32
406	32	32
407	32	32
408	32	32
409	32	32
410	32	32
411	32	32
412	32	32
413	32	32
414	32	32
415	32	32
416	30	30
417	30	30
418	30	30
419	30	30
420	30	30
421	30	30
422	30	30
423	30	30
424	30	30
425	30	30
426	30	30
427	29	29
428	28	28
429	28	28
430	28	28
431	28	28
432	28	28
433	28	28
434	28	28
435	28	28
436	28	28
437	27	27
438	27	27
439	27	27
440	27	27
441	27	27
442	27	27
443	27	27
444	27	27
445	26	26
446	26	26
447	26	26
448	26	26
449	26	26
450	26	26
451	26	26
452	25	25
453	25	25
454	24	24
455	23	23
456	22	22
457	22	22
458	22	22
459	22	22
460	21	21
461	21	21
462	21	21
463	21	21
464	21	21
465	21	21
466	21	21
467	21	21
468	21	21
469	19	19
470	18	18
471	18	18
472	18	18
473	18	18
474	18	18
475	18	18
476	18	18
477	18	18
478	18	18
479	18	18
480	18	18
481	18	18
482	18	18
483	18	18
484	18	18
485	18	18
486	18	18
487	18	18
488	17	17
489	17	17
490	16	16
491	16	16
492	16	16
493	16	16
494	16	16
495	16	16
496	16	16
497	16	16
498	16	16
499	16	16
500	15	15
501	15	15
502	15	15
503	15	15
504	14	14
505	14	14
506	14	14
507	14	14
508	14	14
509	14	14
510	14	14
511	14	14
512	14	14
513	14	14
514	14	14
515	13	13
516	13	13
517	13	13
518	13	13
519	13	13
520	13	13
521	14	12
522	14	13
523	15	12
524	15	13
525	15	13
526	15	13
527	14	12
528	14	12
529	13	11
530	13	11
531	13	11
532	13	11
533	12	10
534	12	10
535	11	9
536	11	9
537	10	8
538	10	8
539	10	8
540	10	8
541	10	8
542	10	8
543	10	8
544	10	8
545	10	8
546	10	8
547	10	8
548	10	8
549	10	8
550	10	8
551	10	8
552	10	8
553	10	8
554	10	8
555	10	8
556	10	8
557	10	8
558	10	8
559	10	8
560	10	8
561	10	8
562	10	8
563	10	8
564	10	8
565	11	7
566	11	8
567	11	8
568	11	8
569	12	7
570	12	8
571	12	8
572	12	8
573	12	8
574	12	8
575	12	6
576	12	7
577	11	6
578	11	6
579	11	6
580	11	6
581	11	6
582	11	6
583	11	6
584	11	6
585	11	6
586	11	6
587	11	6
588	11	6
589	11	6
590	11	6
591	12	5
592	12	6
593	12	6
594	10	4
595	9	3
596	9	3
597	9	3
598	9	3
599	9	3
600	9	3
601	9	3
602	9	3
603	9	3
604	9	3
605	9	3
606	9	3
607	9	3
608	9	3
609	9	3
610	9	3
611	9	3
612	9	3
613	9	3
614	9	3
615	8	2
616	8	2
617	8	2
618	8	2
619	8	2
620	8	2
621	8	2
622	8	2
623	8	2
624	8	2
625	8	2
626	8	2
627	8	2
628	8	2
629	8	2
630	8	2
631	8	2
632	8	2
633	7	1
634	7	1
635	7	1
636	7	1
637	7	1
638	7	1
639	7	1
640	7	1
641	7	1
642	7	1
643	7	1
644	7	1
645	7	1
646	7	1
647	8	0
648	8	1
649	8	1
650	8	1
651	8	1
652	8	1
653	8	1
654	8	1
655	8	1
656	8	1
657	8	1
658	8	1
659	8	1
660	8	1
661	7	0
662	7	0
663	7	0
664	7	0
665	7	0
666	7	0
667	7	0
668	7	0
669	7	0
670	7	0
671	7	0
672	7	0
673	6	0
674	6	0
675	6	0
676	6	0
677	6	0
678	6	0
679	6	0
680	6	0
681	6	0
682	6	0
683	6	0
684	6	0
685	6	0
686	6	0
687	5	0
688	5	0
689	5	0
690	5	0
691	5	0
692	5	0
693	4	0
694	4	0
695	4	0
696	4	0
697	4	0
698	4	0
699	4	0
700	4	0
701	4	0
702	4	0
703	4	0
704	4	0
705	4	0
706	4	0
707	4	0
708	4	0
709	4	0
710	4	0
711	4	0
712	4	0
713	4	0
714	4	0
715	4	0
716	4	0
717	4	0
718	4	0
719	4	0
720	4	0
721	4	0
722	4	0
723	4	0
724	4	0
725	4	0
726	4	0
727	4	0
728	4	0
729	4	0
730	4	0
731	4	0
732	4	0
733	4	0
734	4	0
735	4	0
736	4	0
737	4	0
738	4	0
739	4	0
740	4	0
741	4	0
742	4	0
743	4	0
744	4	0
745	4	0
746	4	0
747	4	0
748	4	0
749	4	0
750	4	0
751	4	0
752	4	0
753	4	0
754	4	0
755	4	0
756	4	0
757	4	0
758	4	0
759	4	0
760	4	0
761	4	0
762	4	0
763	4	0
764	4	0
765	4	0
766	4	0
767	4	0
768	4	0
769	4	0
770	4	0
771	4	0
772	4	0
773	4	0
774	4	0
775	4	0
776	4	0
777	4	0
778	4	0
779	4	0
780	4	0
781	4	0
782	4	0
783	4	0
784	4	0
785	4	0
786	4	0
787	4	0
788	4	0
789	4	0
790	4	0
791	4	0
792	4	0
793	4	0
794	4	0
795	4	0
796	4	0
797	4	0
798	4	0
799	4	0
800	4	0
801	4	0
802	4	0
803	4	0
804	4	0
805	4	0
806	4	0
807	4	0
808	4	0
809	4	0
810	4	0
811	4	0
812	4	0
813	4	0
814	4	0
815	4	0
816	4	0
817	4	0
818	4	0
819	4	0
820	4	0
821	4	0
822	4	0
823	4	0
824	4	0
825	4	0
826	4	0
827	4	0
828	4	0
829	4	0
830	4	0
831	4	0
832	4	0
833	4	0
834	4	0
835	4	0
836	4	0
837	4	0
838	4	0
839	4	0
840	4	0
841	4	0
842	4	0
843	4	0
844	4	0
845	4	0
846	4	0
847	4	0
848	4	0
849	4	0
850	4	0
851	4	0
852	4	0
853	4	0
854	4	0
855	4	0
856	4	0
857	4	0
858	4	0
859	4	0
860	4	0
861	4	0
862	4	0
863	4	0
864	4	0
865	4	0
866	4	0
867	4	0
868	4	0
869	4	0
870	4	0
871	4	0
872	4	0
873	4	0
874	4	0
875	4	0
876	4	0
877	4	0
878	4	0
879	4	0
880	4	0
881	4	0
882	4	0
883	4	0
884	4	0
885	4	0
886	4	0
887	4	0
888	4	0
889	4	0
890	4	0
891	4	0
892	4	0
893	4	0
894	4	0
895	4	0
896	4	0
897	4	0
898	4	0
899	4	0
900	4	0
901	4	0
902	4	0
903	4	0
904	4	0
905	4	0
906	4	0
907	4	0
908	4	0
909	4	0
910	4	0
911	4	0
912	4	0
913	4	0
914	4	0
915	4	0
916	4	0
917	4	0
918	4	0
919	4	0
920	4	0
921	4	0
922	4	1
923	4	1
924	4	1
925	4	1
926	4	1
927	4	1
928	4	1
929	4	1
930	4	1
931	4	1
932	4	1
933	4	1
934	4	1
935	4	1
936	4	1
937	4	1
938	4	1
939	4	1
940	4	1
941	4	1
942	4	1
943	4	1
944	4	1
945	4	1
946	4	1
947	4	1
948	4	1
949	4	1
950	4	1
951	4	1
952	4	1
953	4	1
954	4	1
955	4	1
956	4	1
957	4	1
958	4	1
959	4	1
960	4	1
961	4	1
962	4	1
963	4	1
964	4	1
965	4	1
966	4	1
967	4	1
968	4	1
969	4	1
970	4	2
971	4	2
972	4	2
973	4	2
974	4	2
975	4	2
976	4	3
977	4	3
978	4	3
979	4	3
980	4	3
981	4	3
982	4	3
983	4	3
984	4	3
985	4	3
986	4	3
987	4	3
988	4	3
989	4	3
990	4	3
991	4	3
992	4	3
993	4	3
994	4	3
995	4	3
996	4	3
997	4	3
998	4	3
999	4	3
1000	4	3
1001	4	3
1002	4	3
1003	4	3
1004	4	3
1005	4	3
1006	4	3
1007	4	3
1008	4	3
1009	4	3
1010	4	3
1011	4	3
1012	4	3
1013	4	3
1014	4	3
1015	4	3
1016	4	3
1017	4	3
1018	3	3
1019	3	3
